ds,trend,yhat_lower,yhat_upper,trend_lower,trend_upper,additive_terms,additive_terms_lower,additive_terms_upper,weekly,weekly_lower,weekly_upper,yearly,yearly_lower,yearly_upper,multiplicative_terms,multiplicative_terms_lower,multiplicative_terms_upper,yhat
2021-01-21,367.6529965974464,341.5474233282039,368.6343505804384,367.6529965974464,367.6529965974464,-12.365844190241278,-12.365844190241278,-12.365844190241278,-9.692146979995574,-9.692146979995574,-9.692146979995574,-2.6736972102457024,-2.6736972102457024,-2.6736972102457024,0.0,0.0,0.0,355.28715240720516
2021-01-22,367.9798578541258,341.71091169734035,369.9741206237484,367.9798578541258,367.9798578541258,-12.303757548058913,-12.303757548058913,-12.303757548058913,-9.624268009204647,-9.624268009204647,-9.624268009204647,-2.6794895388542654,-2.6794895388542654,-2.6794895388542654,0.0,0.0,0.0,355.67610030606687
2021-01-25,368.9604416241638,343.8402816693672,370.2563709650324,368.9604416241638,368.9604416241638,-12.06736141148444,-12.06736141148444,-12.06736141148444,-9.579607825652086,-9.579607825652086,-9.579607825652086,-2.4877535858323516,-2.4877535858323516,-2.4877535858323516,0.0,0.0,0.0,356.89308021267937
2021-01-26,369.2873028808432,344.02600689049416,370.5752154609107,369.2873028808432,369.2873028808432,-12.138132629780438,-12.138132629780438,-12.138132629780438,-9.79064576885541,-9.79064576885541,-9.79064576885541,-2.3474868609250295,-2.3474868609250295,-2.3474868609250295,0.0,0.0,0.0,357.14917025106274
2021-01-27,369.6141641375225,343.9471384632359,370.6077639381064,369.6141641375225,369.6141641375225,-11.97071755117013,-11.97071755117013,-11.97071755117013,-9.803720644481155,-9.803720644481155,-9.803720644481155,-2.1669969066889756,-2.1669969066889756,-2.1669969066889756,0.0,0.0,0.0,357.64344658635235
2021-01-28,369.9410253942018,344.7115554330603,371.3799430675444,369.9410253942018,369.9410253942018,-11.638107709738856,-11.638107709738856,-11.638107709738856,-9.692146980005056,-9.692146980005056,-9.692146980005056,-1.945960729733799,-1.945960729733799,-1.945960729733799,0.0,0.0,0.0,358.30291768446295
2021-01-29,370.2678866508812,345.20503905089373,370.7697064391674,370.2678866508812,370.2678866508812,-11.30900209097205,-11.30900209097205,-11.30900209097205,-9.624268009205277,-9.624268009205277,-9.624268009205277,-1.6847340817667735,-1.6847340817667735,-1.6847340817667735,0.0,0.0,0.0,358.95888455990917
2021-02-01,371.2484704209193,347.65861643593706,374.38413810563,371.2484704209193,371.2484704209193,-10.2540107488625,-10.2540107488625,-10.2540107488625,-9.579607825651388,-9.579607825651388,-9.579607825651388,-0.6744029232111123,-0.6744029232111123,-0.6744029232111123,0.0,0.0,0.0,360.9944596720568
2021-02-02,371.5753316775986,348.62108316343534,374.8442310381353,371.5753316775986,371.5753316775986,-10.061324365011782,-10.061324365011782,-10.061324365011782,-9.790645768881229,-9.790645768881229,-9.790645768881229,-0.2706785961305525,-0.2706785961305525,-0.2706785961305525,0.0,0.0,0.0,361.51400731258684
2021-02-03,371.90219293427793,350.27168058907415,376.68551410478335,371.90219293427793,371.90219293427793,-9.643384976383455,-9.643384976383455,-9.643384976383455,-9.803720644481139,-9.803720644481139,-9.803720644481139,0.1603356680976858,0.1603356680976858,0.1603356680976858,0.0,0.0,0.0,362.2588079578945
2021-02-04,372.2290382142349,350.0776050862774,376.217913122244,372.2290382142349,372.2290382142349,-9.078300551929573,-9.078300551929573,-9.078300551929573,-9.69214698000114,-9.69214698000114,-9.69214698000114,0.6138464280715691,0.6138464280715691,0.6138464280715691,0.0,0.0,0.0,363.15073766230535
2021-02-05,372.55588349419185,350.2818495871434,377.60675450826517,372.55588349419185,372.55588349419185,-8.539869315803962,-8.539869315803962,-8.539869315803962,-9.624268009157301,-9.624268009157301,-9.624268009157301,1.0843986933533396,1.0843986933533396,1.0843986933533396,0.0,0.0,0.0,364.0160141783879
2021-02-08,373.53641933406266,353.53213695441883,379.76041069320735,373.53641933406266,373.53641933406266,-7.04431616021414,-7.04431616021414,-7.04431616021414,-9.579607825675184,-9.579607825675184,-9.579607825675184,2.5352916654610436,2.5352916654610436,2.5352916654610436,0.0,0.0,0.0,366.49210317384853
2021-02-09,373.8632646140196,354.3298620343243,380.7739895924729,373.8632646140196,373.8632646140196,-6.7818463335696215,-6.7818463335696215,-6.7818463335696215,-9.790645768885382,-9.790645768885382,-9.790645768885382,3.0087994353157614,3.0087994353157614,3.0087994353157614,0.0,0.0,0.0,367.08141828045
2021-02-10,374.19010989397657,354.51242392619014,380.29663166500956,374.19010989397657,374.19010989397657,-6.338802453871008,-6.338802453871008,-6.338802453871008,-9.803720644480968,-9.803720644480968,-9.803720644480968,3.4649181906099598,3.4649181906099598,3.4649181906099598,0.0,0.0,0.0,367.8513074401056
2021-02-11,374.5169551739335,355.4514921404316,381.81216544505514,374.5169551739335,374.5169551739335,-5.796077538436093,-5.796077538436093,-5.796077538436093,-9.692146980010623,-9.692146980010623,-9.692146980010623,3.8960694415745283,3.8960694415745283,3.8960694415745283,0.0,0.0,0.0,368.72087763549746
2021-02-12,374.8438004538904,356.65476724985984,383.3381202410298,374.8438004538904,374.8438004538904,-5.329530202852789,-5.329530202852789,-5.329530202852789,-9.624268009157932,-9.624268009157932,-9.624268009157932,4.294737806305142,4.294737806305142,4.294737806305142,0.0,0.0,0.0,369.51427025103766
2021-02-16,376.1511815737182,359.04527568283856,385.0207422612513,376.1511815737182,376.1511815737182,-4.366381026600191,-4.366381026600191,-4.366381026600191,-9.790645768862158,-9.790645768862158,-9.790645768862158,5.4242647422619665,5.4242647422619665,5.4242647422619665,0.0,0.0,0.0,371.784800547118
2021-02-17,376.47802685367515,357.8594865476116,386.037679472852,376.47802685367515,376.47802685367515,-4.244014758353124,-4.244014758353124,-4.244014758353124,-9.803720644481114,-9.803720644481114,-9.803720644481114,5.5597058861279915,5.5597058861279915,5.5597058861279915,0.0,0.0,0.0,372.23401209532204
2021-02-18,376.8048721336321,358.8069060782565,386.36879562800215,376.8048721336321,376.8048721336321,-4.065538167173672,-4.065538167173672,-4.065538167173672,-9.692146979984683,-9.692146979984683,-9.692146979984683,5.6266088128110106,5.6266088128110106,5.6266088128110106,0.0,0.0,0.0,372.73933396645845
2021-02-19,377.131717413589,359.74084638895334,386.8330908751237,377.131717413589,377.131717413589,-4.002599122137989,-4.002599122137989,-4.002599122137989,-9.624268009134259,-9.624268009134259,-9.624268009134259,5.621668886996271,5.621668886996271,5.621668886996271,0.0,0.0,0.0,373.129118291451
2021-02-22,378.11225325345987,360.20256966608684,387.1694084342763,378.11225325345987,378.11225325345987,-4.42060438338401,-4.42060438338401,-4.42060438338401,-9.57960782569828,-9.57960782569828,-9.57960782569828,5.159003442314271,5.159003442314271,5.159003442314271,0.0,0.0,0.0,373.6916488700759
2021-02-23,378.4390985334168,360.34628061274077,387.3728143314833,378.4390985334168,378.4390985334168,-4.934908877099839,-4.934908877099839,-4.934908877099839,-9.790645768901667,-9.790645768901667,-9.790645768901667,4.855736891801829,4.855736891801829,4.855736891801829,0.0,0.0,0.0,373.504189656317
2021-02-24,378.7659438133737,359.2694618881914,386.9335587041184,378.7659438133737,378.7659438133737,-5.322627329308033,-5.322627329308033,-5.322627329308033,-9.803720644480942,-9.803720644480942,-9.803720644480942,4.481093315172908,4.481093315172908,4.481093315172908,0.0,0.0,0.0,373.4433164840657
2021-02-25,379.0927890933307,361.64790072715397,386.4024266542959,379.0927890933307,379.0927890933307,-5.6533673402060005,-5.6533673402060005,-5.6533673402060005,-9.692146979994163,-9.692146979994163,-9.692146979994163,4.038779639788163,4.038779639788163,4.038779639788163,0.0,0.0,0.0,373.4394217531247
2021-02-26,379.41963437328764,359.76839677328877,385.671461969939,379.41963437328764,379.41963437328764,-6.090592686785416,-6.090592686785416,-6.090592686785416,-9.62426800913489,-9.62426800913489,-9.62426800913489,3.533675322349473,3.533675322349473,3.533675322349473,0.0,0.0,0.0,373.3290416865022
2021-03-01,380.4001702131585,358.4045179132291,385.68789872895536,380.4001702131585,380.4001702131585,-7.873017186124007,-7.873017186124007,-7.873017186124007,-9.579607825621725,-9.579607825621725,-9.579607825621725,1.7065906394977188,1.7065906394977188,1.7065906394977188,0.0,0.0,0.0,372.5271530270345
2021-03-02,380.72701549311546,358.62854866030017,384.7913860982247,380.72701549311546,380.72701549311546,-8.77062862394887,-8.77062862394887,-8.77062862394887,-9.790645768878445,-9.790645768878445,-9.790645768878445,1.020017144929573,1.020017144929573,1.020017144929573,0.0,0.0,0.0,371.9563868691666
2021-03-03,381.0538607730723,357.75704498160303,384.8065636848974,381.0538607730723,381.0538607730723,-9.493926438499566,-9.493926438499566,-9.493926438499566,-9.803720644480766,-9.803720644480766,-9.803720644480766,0.3097942059811994,0.3097942059811994,0.3097942059811994,0.0,0.0,0.0,371.55993433457274
2021-03-04,381.38070605302926,357.35831518535934,384.4954834259245,381.38070605302926,381.38070605302926,-10.106294036254827,-10.106294036254827,-10.106294036254827,-9.692146979990246,-9.692146979990246,-9.692146979990246,-0.4141470562645788,-0.4141470562645788,-0.4141470562645788,0.0,0.0,0.0,371.2744120167744
2021-03-05,381.7075513329862,356.7478328332027,384.13791666985514,381.7075513329862,381.7075513329862,-10.765799241831038,-10.765799241831038,-10.765799241831038,-9.624268009186821,-9.624268009186821,-9.624268009186821,-1.141531232644216,-1.141531232644216,-1.141531232644216,0.0,0.0,0.0,370.9417520911552
2021-03-08,382.688087172857,357.98889695439397,383.5961855148831,382.688087172857,382.688087172857,-12.819739998125575,-12.819739998125575,-12.819739998125575,-9.579607825645525,-9.579607825645525,-9.579607825645525,-3.2401321724800507,-3.2401321724800507,-3.2401321724800507,0.0,0.0,0.0,369.86834717473147
2021-03-09,383.014932452814,355.5239891801022,382.8387568582055,383.014932452814,383.014932452814,-13.668506662243177,-13.668506662243177,-13.668506662243177,-9.790645768882596,-9.790645768882596,-9.790645768882596,-3.877860893360582,-3.877860893360582,-3.877860893360582,0.0,0.0,0.0,369.3464257905708
2021-03-10,383.34177773277094,355.79361828764473,382.31055589187406,383.34177773277094,383.34177773277094,-14.272448884508004,-14.272448884508004,-14.272448884508004,-9.803720644480753,-9.803720644480753,-9.803720644480753,-4.468728240027252,-4.468728240027252,-4.468728240027252,0.0,0.0,0.0,369.06932884826296
2021-03-11,383.6686230127279,356.8038723404303,382.39259453965,383.6686230127279,383.6686230127279,-14.696276643183902,-14.696276643183902,-14.696276643183902,-9.692146980013128,-9.692146980013128,-9.692146980013128,-5.004129663170774,-5.004129663170774,-5.004129663170774,0.0,0.0,0.0,368.97234636954397
2021-03-12,383.99546829268485,356.1536538605692,382.20639200865645,383.99546829268485,383.99546829268485,-15.100596388104446,-15.100596388104446,-15.100596388104446,-9.62426800916315,-9.62426800916315,-9.62426800916315,-5.476328378941296,-5.476328378941296,-5.476328378941296,0.0,0.0,0.0,368.8948719045804
2021-03-15,384.9760041325556,355.1368411937341,382.2628276900122,384.9760041325556,384.9760041325556,-16.03173846376565,-16.03173846376565,-16.03173846376565,-9.579607825644823,-9.579607825644823,-9.579607825644823,-6.452130638120829,-6.452130638120829,-6.452130638120829,0.0,0.0,0.0,368.94426566878997
2021-03-16,385.30284941251256,355.44423373359,382.00151766754334,385.30284941251256,385.30284941251256,-16.406592750931974,-16.406592750931974,-16.406592750931974,-9.790645768873059,-9.790645768873059,-9.790645768873059,-6.615946982058917,-6.615946982058917,-6.615946982058917,0.0,0.0,0.0,368.8962566615806
2021-03-17,385.6296946924695,355.88800478818865,382.05377936289926,385.6296946924695,385.6296946924695,-16.498769503173275,-16.498769503173275,-16.498769503173275,-9.803720644480853,-9.803720644480853,-9.803720644480853,-6.695048858692422,-6.695048858692422,-6.695048858692422,0.0,0.0,0.0,369.13092518929625
2021-03-18,385.95653997242647,356.85947512969005,382.4895476421862,385.95653997242647,385.95653997242647,-16.381245726335585,-16.381245726335585,-16.381245726335585,-9.692146980009209,-9.692146980009209,-9.692146980009209,-6.689098746326376,-6.689098746326376,-6.689098746326376,0.0,0.0,0.0,369.5752942460909
2021-03-19,386.28338525238337,355.88079521728815,382.98018342864157,386.28338525238337,386.28338525238337,-16.22341276740721,-16.22341276740721,-16.22341276740721,-9.624268009139476,-9.624268009139476,-9.624268009139476,-6.5991447582677365,-6.5991447582677365,-6.5991447582677365,0.0,0.0,0.0,370.05997248497613
2021-03-22,387.26392109225424,357.81662386691033,384.7706573951431,387.26392109225424,387.26392109225424,-15.435471362781893,-15.435471362781893,-15.435471362781893,-9.57960782559277,-9.57960782559277,-9.57960782559277,-5.855863537189124,-5.855863537189124,-5.855863537189124,0.0,0.0,0.0,371.82844972947237
2021-03-23,387.5907663722112,359.219482732532,386.0183376197139,387.5907663722112,387.5907663722112,-15.257404408393333,-15.257404408393333,-15.257404408393333,-9.790645768863525,-9.790645768863525,-9.790645768863525,-5.466758639529809,-5.466758639529809,-5.466758639529809,0.0,0.0,0.0,372.3333619638179
2021-03-24,387.91761165216815,360.4420066637075,386.1719439860277,387.91761165216815,387.91761165216815,-14.82173535791816,-14.82173535791816,-14.82173535791816,-9.803720644481,-9.803720644481,-9.803720644481,-5.01801471343716,-5.01801471343716,-5.01801471343716,0.0,0.0,0.0,373.09587629425
2021-03-25,388.2444569321251,360.9145781744418,388.3528765326362,388.2444569321251,388.2444569321251,-14.209827724644029,-14.209827724644029,-14.209827724644029,-9.692146980005296,-9.692146980005296,-9.692146980005296,-4.517680744638733,-4.517680744638733,-4.517680744638733,0.0,0.0,0.0,374.0346292074811
