Date,Close,High,Low,Open,Volume
,SPY,SPY,SPY,SPY,SPY
2021-06-01,397.6505432128906,400.5405026187597,397.2052022670441,400.398378682078,54216600
2021-06-02,398.2760009765625,399.1288026701492,397.29058879312134,398.31391034250214,49097100
2021-06-03,396.79779052734375,397.953780215038,394.4384461393618,395.92607766431667,58138800
2021-06-04,400.4268493652344,400.73006640915304,396.86412139011236,398.6739101682677,55938800
2021-06-07,400.03839111328125,400.597431318894,399.0908594597604,400.4173979914153,51555000
2021-06-08,400.1236877441406,401.0048852909918,398.2665336965421,400.9101263370957,47134300
2021-06-09,399.5267028808594,401.0522438297383,399.29930454467683,400.9764251067639,48436300
2021-06-10,401.38385009765625,402.35035084311943,399.4319373008559,400.76796033647804,51020100
2021-06-11,402.047119140625,402.1608183026852,400.6353063510963,401.9429045475261,45570800
2021-06-14,402.947265625,403.05148021290665,400.90059406078063,402.16079826598616,42358500
2021-06-15,402.208251953125,403.1368144792338,401.31756987386484,403.09893403238516,51508500
2021-06-16,399.9625549316406,402.5777514344579,397.88748730405695,402.35035310077643,80386100
2021-06-17,399.82989501953125,400.8247915946907,397.3189421594497,399.5456471170196,90949700
2021-06-18,394.43603515625,397.20234729448094,394.22689506559306,396.49888926725794,118676300
2021-06-21,400.0827331542969,400.2728710463239,395.3961271266186,396.2231718360949,72822000
2021-06-22,402.2216796875,403.0677556470252,399.3412674054613,400.0732722268417,57700300
2021-06-23,401.73687744140625,403.11527570892883,401.65132408777833,402.29774654472567,49445400
2021-06-24,404.1134338378906,404.54120058237004,403.6571202994765,403.9138093571336,45110300
2021-06-25,405.54888916015625,406.00520272283484,404.5412220938406,404.87394892010803,58129500
2021-06-28,406.366455078125,406.5375617882763,404.8644700485109,406.0812772278728,53159600
2021-06-29,406.5851135253906,407.402642708967,406.04324659526856,406.7562202367012,35970500
2021-06-30,406.92724609375,407.61170181396653,406.0906858789336,406.1192036584857,64827900
2021-07-01,409.18035888671875,409.3419790260205,407.6308247132516,407.6973758889038,53441000
2021-07-02,412.30792236328125,412.66916699871274,409.26588975951665,410.35913926494555,57697700
2021-07-06,411.55682373046875,412.5835218354522,408.780996432333,412.3648661808249,68710400
2021-07-07,413.0113525390625,413.2965593950735,410.20700702626635,412.25085894497533,63549500
2021-07-08,409.6461486816406,410.41615789444114,406.41397829446083,407.6117832970268,97595200
2021-07-09,414.01898193359375,414.3231909479363,409.4464471647027,411.1766032964367,76238600
2021-07-12,415.50201416015625,415.7587032389146,413.496195567779,413.9334779461837,52889600
2021-07-13,414.0855712890625,416.22449216243734,413.8193956297036,414.7034759613988,52911300
2021-07-14,414.7034606933594,416.3005436016845,413.4391336106957,415.8061966732389,64130400
2021-07-15,413.2870788574219,414.0285703284005,411.35729791301765,413.34411443126845,55126400
2021-07-16,410.04541015625,414.53239224210574,409.64616115055674,414.48487226889506,75874700
2021-07-19,403.9898376464844,410.1119063413886,401.1379433728695,405.1496091448599,147987000
2021-07-20,409.7792053222656,411.0720792266839,403.8567607308268,404.66480329471693,99608200
2021-07-21,413.096923828125,413.2395417678081,409.7317090666611,410.9960362491932,64724400
2021-07-22,413.9620056152344,414.20917910113377,412.2793982198495,413.2775497404897,47878500
2021-07-23,418.22076416015625,418.562977525573,415.22628116889206,415.920223496865,63766600
2021-07-26,419.2474365234375,419.25695212065085,417.57434503901675,417.6218650031492,43719200
2021-07-27,417.3367004394531,418.22078067933336,414.4657750427692,418.19226289775554,67397100
2021-07-28,417.1656494140625,418.5630790169575,415.72069983588176,417.97369207073865,52472400
2021-07-29,418.8957824707031,419.9890029399573,418.0972554580921,418.1067710570071,47435300
2021-07-30,416.8614807128906,418.33494811859293,416.1579935870612,416.29109593904707,68951200
2021-08-02,415.98681640625,419.1619219960378,415.62557181029734,418.60105291688967,58783300
2021-08-03,419.37109375,419.49468049068287,414.5704161268277,416.79489042620276,58053900
2021-08-04,417.3081970214844,419.34253320298154,417.0705391631665,418.068690563714,46732200
2021-08-05,419.9510192871094,420.03657264864916,418.16382726123834,418.48703851960187,38969700
2021-08-06,420.6448669433594,421.0726626655841,419.98892897513053,420.2741357936028,46930000
2021-08-09,420.3027038574219,420.9396107073688,419.52317907569306,420.6163994832065,41222600
2021-08-10,420.8255310058594,421.5480202045592,420.06503743636375,420.7589798405117,43339300
2021-08-11,421.8712463378906,421.96631529018134,420.7685103154545,421.90927972100116,44034300
2021-08-12,423.1356201171875,423.2782380668318,420.8065900896456,421.7191883081081,38909400
2021-08-13,423.90557861328125,423.9245807978689,423.0975360982888,423.59185399628745,39470300
2021-08-16,424.9037170410156,425.0367903510061,421.0061225077878,422.5841741094739,73740000
2021-08-17,422.1184387207031,422.9930034946239,419.08592177590305,422.3085476228295,92673900
2021-08-18,417.498291015625,422.6792437466152,417.2511465792453,421.0916765448302,89351900
2021-08-19,418.14471435546875,419.36155039996737,414.58936219722443,414.7319511052616,92812200
2021-08-20,421.471923828125,421.8046506205155,418.0021250182655,418.4964719135775,72008700
2021-08-23,425.17950439453125,426.1016182193213,421.5480846712568,423.18317220559675,54973000
2021-08-24,425.8544006347656,426.3962675605668,425.33156490627283,425.8544006347656,38744700
2021-08-25,426.748046875,427.27088266511345,425.66431289567043,426.0445887549983,40529700
2021-08-26,424.22882080078125,426.70043948225884,424.1337518489619,426.46278160819594,57829600
2021-08-27,428.02178955078125,428.4020363100986,424.98927305185384,425.04630861520303,77235100
2021-08-30,429.9041748046875,430.7027019340397,428.45919608502265,428.7063696051709,48357400
2021-08-31,429.26715087890625,430.1512311969797,428.6587618144474,429.80901778777866,59300200
2021-09-01,429.49530029296875,430.7406252376633,429.25764241785953,430.2177895168115,48721400
2021-09-02,430.8166809082031,431.6342100522573,429.59987377942156,430.9402676418323,42501000
2021-09-03,430.7121276855469,431.23499244193107,429.2576625819947,429.6664561947234,47170500
2021-09-07,429.1720275878906,430.4553857318414,428.4875718451813,430.36031679322156,51671500
2021-09-08,428.6492004394531,429.3716895741263,426.7003886974971,428.63019825573923,56181900
2021-09-09,426.81451416015625,430.22727754672087,426.5673407023706,428.44960139657144,57970400
2021-09-10,423.4493408203125,429.200650376846,423.3257540709666,428.77288356484934,89948200
2021-09-13,424.5329895019531,426.7574926734723,422.1849286084342,426.491317022064,83738600
2021-09-14,422.24200439453125,426.20612148718993,421.338892868833,425.9969813976056,78197100
2021-09-15,425.76885986328125,426.27269342032787,421.5480534940343,422.669791751463,78792200
2021-09-16,425.0938720703125,426.22509678924547,422.09935983764854,425.2364609835419,77786700
2021-09-17,420.9530029296875,424.7391016125104,420.5906010294614,424.3099644442777,118425000
2021-09-20,413.9339904785156,416.33724614125543,408.9939212936801,414.7350756994289,166445500
2021-09-21,413.5429992675781,417.62473602961404,413.00894242797824,416.30865699491625,92526100
2021-09-22,417.5770568847656,419.6465490760335,413.65745782488125,415.8509035965647,102350100
2021-09-23,422.6505432128906,424.2813517502649,419.23639254167597,419.4748117788921,76396000
2021-09-24,423.34674072265625,424.07154452194084,420.7718013017638,420.9911574788923,62094800
2021-09-27,422.1356201171875,423.480279135844,421.4298793149841,422.297728916242,61371100
2021-09-28,413.6287841796875,419.65602972558315,412.88491729359936,419.32223695917816,130436300
2021-09-29,414.324951171875,416.7949709119608,413.75273919683315,415.0306627822109,82329200
2021-09-30,409.260986328125,416.5375178278321,408.9176474534713,415.82226003487716,140506000
2021-10-01,414.12469482421875,415.8317848183909,407.4394387858362,411.0157275674213,129240100
2021-10-04,408.7841796875,413.8577199089905,406.60976788754016,412.942198011687,128570000
2021-10-05,413.0375061035156,415.31677895303204,409.4993726547145,410.3099748050654,90682500
2021-10-06,414.75408935546875,414.9638994433749,407.73504114898964,409.38488360470126,113032200
2021-10-07,418.3399658203125,421.22005994836155,417.9012825394378,418.08248350186904,72437500
2021-10-08,417.5770568847656,419.5130494110027,416.93810950170774,419.1220382926925,74557400
2021-10-11,414.55389404296875,419.8658823866942,414.48712966213776,416.90947760500705,65233300
2021-10-12,413.53338623046875,415.89851549713893,412.73230110076844,415.48844140168103,71181200
2021-10-13,415.0211486816406,415.85084301262884,411.5497795456572,414.572919328773,72974000
2021-10-14,422.0020446777344,422.1546364801436,418.2636182784845,418.7404567470469,70236800
2021-10-15,425.2159423828125,425.5878903678633,423.5183985546389,424.14782884201713,66260200
2021-10-18,426.4748229980469,426.8181327506159,422.7363963256795,423.4039818720027,62213200
2021-10-19,429.7649841308594,429.83171939674315,427.504745367754,428.12465865311145,46996800
2021-10-20,431.4530334472656,431.7582170852089,430.11789141115594,430.2323279994062,49571600
2021-10-21,432.5783996582031,432.8072728528452,430.4040169973558,430.8427003217251,41305400
2021-10-22,432.1301574707031,433.6083744194958,430.15603891354516,432.1397035548362,58845100
2021-10-25,434.44757080078125,434.78136359084255,431.43397691816824,433.23641141823686,45214500
2021-10-26,434.83856201171875,437.2513636866421,434.45709702790367,436.021141296632,56075100
2021-10-27,432.9121398925781,435.9829809980417,432.8358294343547,435.30587847684893,72438000
2021-10-28,437.0892333984375,437.1655147498842,434.3521851666737,434.36170214566,51437900
2021-10-29,437.9761962890625,438.27183385372615,434.45712555725095,434.7527631219146,70162400
2021-11-01,438.7295227050781,439.3589529421932,436.974760727625,438.9774589047352,48433600
2021-11-02,440.5033874511719,440.81811715005455,438.76768837756686,438.9012171234956,48908400
2021-11-03,443.19287109375,443.6029453062397,439.4830528029315,439.9312822526514,52509800
2021-11-04,445.2813415527344,445.3671689921905,443.45026886593126,443.8031247072219,52847100
2021-11-05,446.8262939453125,448.84808457528936,445.29088790979887,447.5415517117994,66390600
2021-11-08,447.2077331542969,448.44753067375456,446.511567594884,447.94208304539654,50405200
2021-11-09,445.7295837402344,447.8181388054919,444.29906816698474,447.57971954328366,51149100
2021-11-10,442.1437072753906,445.72954195610777,440.63691048520843,444.0129059667829,69429700
2021-11-11,442.2867431640625,443.73635073667003,442.26768010270575,443.660040283422,34848500
2021-11-12,445.6246643066406,446.1873302732045,442.61104133866945,443.57426447162334,53466700
2021-11-15,445.7772216796875,447.09330056252304,444.6328267714174,446.93119177487614,46980500
2021-11-16,447.5415954589844,448.6955366192853,445.433977183479,445.51025854697235,48857500
2021-11-17,446.4543762207031,447.455725454866,445.8249458920616,447.2745244918974,47858300
2021-11-18,447.9706726074219,448.23770098235474,444.7376938607142,447.5033511233568,50625600
2021-11-19,447.1695861816406,449.1246122312923,446.7976382119716,447.8562056261189,57315600
2021-11-22,445.9107666015625,451.60421951606924,445.700956495182,449.0769812600631,72762000
2021-11-23,446.50201416015625,447.3698636783138,442.9352716755242,445.5769463532332,73206500
2021-11-24,447.6941833496094,447.8181660301213,443.6410556456632,444.47075007196213,61858800
2021-11-26,437.70916748046875,442.4107884667244,436.5647433509853,440.92305456074456,112669600
2021-11-29,443.07830810546875,444.9475067417333,440.34125996924666,442.57286049603306,86268800
2021-11-30,434.4571838378906,442.53483090341655,434.2092184521035,440.5988673474105,148559600
2021-12-01,429.6315002441406,443.1451165092619,429.4312362177618,440.255476284429,131939200
2021-12-02,436.2117919921875,437.80444516158803,429.4502265154961,429.85078360429713,127637800
2021-12-03,432.4162292480469,438.97750242575154,428.12468283635246,437.8998718852119,137331600
2021-12-06,437.5375061035156,439.4448602217589,432.54976460690034,435.00072163378235,98977500
2021-12-07,446.58782958984375,447.1600415660294,437.40391613899027,442.89710454411613,95484700
2021-12-08,447.7703552246094,448.22813060135394,445.20496210625913,446.9883623072115,72238800
2021-12-09,444.7472839355469,447.87534339584926,444.54701991051553,446.4638909293555,61272600
2021-12-10,448.9339294433594,449.08652126527005,444.8998941102679,447.4938968749215,77159800
2021-12-13,444.95703125,448.76219270816097,444.670910722135,448.4093369173121,87724700
2021-12-14,441.8957214355469,444.1654771502372,438.9298001992969,441.638239145863,97264100
2021-12-15,448.8003845214844,449.0483207411566,439.3971145340954,441.95299091341195,116899300
2021-12-16,444.8426818847656,450.96527238893464,443.2690914328029,450.67918090889475,116568600
2021-12-17,440.10821533203125,444.7689344101588,438.3759979581514,441.71601446256716,135511600
2021-12-20,435.42840576171875,435.83034097777374,431.75342346982904,434.949891986116,107134800
2021-12-21,443.1611328125,443.3046810901129,436.70119746447665,438.90234893763534,69806300
2021-12-22,447.5921936035156,447.70703223047644,442.701767893584,442.9027646969269,58890200
2021-12-23,450.37713623046875,451.8988064131899,448.50137055446896,448.6066295579147,56439700
2021-12-27,456.7509460449219,456.7987857366245,451.7265517573857,451.77439144908834,56808600
2021-12-28,456.377685546875,458.2343211776127,455.60249563164706,457.1911647386783,47274600
2021-12-29,456.9615173339844,457.99509421973374,455.4685567178116,456.48300356710433,54503000
2021-12-30,455.69818115234375,458.41613552839937,455.2292470611353,457.39210917650905,55329000
2021-12-31,454.5498046875,456.3681512221388,454.2722877217258,455.20060562923305,65237400
2022-01-03,457.18157958984375,457.315577453157,453.48746761440486,455.8321673669444,72668200
2022-01-04,457.0284423828125,459.35404125916847,455.1430971573813,458.62669105864893,71178700
2022-01-05,448.2525939941406,457.44006483704544,448.1568853924736,456.65529519200646,104538900
2022-01-06,447.8314208984375,450.58766458808844,445.42927268724765,447.7835812090842,86858900
2022-01-07,446.0609130859375,449.03728359206383,444.68279124486287,447.8409992998921,85111600
2022-01-10,445.5058898925781,445.7259875300918,436.97877119016243,442.81664489961315,119362000
2022-01-11,449.5636901855469,449.6593987814757,442.1945663914719,445.23793618749585,74303100
2022-01-12,450.7790222167969,452.86536408430504,448.78841813387174,451.32453482828026,67605400
2022-01-13,444.5679626464844,452.5591477395473,443.5248062249367,451.8987964588912,91173100
2022-01-14,444.7498474121094,445.1039429351773,440.1369675783588,441.3715413044891,95890900
2022-01-18,436.8734436035156,440.1943299647229,435.74415824190055,439.98378276118797,109709100
2022-01-19,432.3371276855469,439.8593490259896,432.0595815619923,438.44296716679736,109357600
2022-01-20,427.552001953125,439.02675142845897,425.39869024770917,434.2511939255299,122379700
2022-01-21,419.15887451171875,428.80569793000484,419.13016485773596,426.4131294109086,202271200
2022-01-24,420.93890380859375,421.4557067524808,402.6788349215381,413.4645225826156,251783900
2022-01-25,415.79974365234375,420.82413808243444,408.79429526605276,414.4503313578086,167997300
2022-01-26,414.7566223144531,424.95853994549776,410.43083890854,421.7812013319534,186391100
2022-01-27,412.70849609375,422.6137357521164,410.9954380369023,419.42684728774833,149878300
2022-01-28,422.9583435058594,423.00618320158424,409.43553935631576,414.0866792974471,164457400
2022-01-31,430.5762023925781,430.9302978587061,420.91021978095415,422.2787619577792,152251400
2022-02-01,433.4856872558594,434.1364590506402,427.7339417134051,431.3132157908661,123155400
2022-02-02,437.6965637207031,438.4334644332628,433.5813276578518,435.9260568800673,117361000
2022-02-03,427.4084777832031,433.5047381488881,426.5567093082935,431.5715531563376,118024400
2022-02-04,429.41827392578125,433.32293348414623,424.7575252180446,427.16925333912457,118454400
2022-02-07,428.0401306152344,431.609824511795,426.6907183303902,430.19344249838025,84472900
2022-02-08,431.5619812011719,432.4998786610754,426.08778275810846,427.5329036224321,81012000
2022-02-09,437.87835693359375,438.2037427687526,435.45707860200986,435.6580461930455,92589900
2022-02-10,430.0115661621094,438.0410110062665,427.982672710365,431.94475103088934,140103700
2022-02-11,421.5323181152344,432.2031687380772,420.0776468513901,430.09772579352585,153214600
2022-02-14,420.1541748046875,422.62332194716885,416.6323208466163,421.01552286276586,123006300
2022-02-15,426.92999267578125,427.10225062400275,424.13545940014944,424.6618420723766,88482700
2022-02-16,427.4084777832031,428.8057297242315,422.94872622819605,424.85320156463507,84863600
2022-02-17,418.2784118652344,427.3797521933554,417.66592948896994,424.1737044183482,102259100
2022-02-18,415.5700988769531,419.80972407033147,413.26365889165197,418.53686102643695,132642900
2022-02-22,411.1103210449219,416.785487260366,407.5597278976884,413.33063191305536,124391800
2022-02-23,403.8177795410156,414.6417586110405,403.2435571795435,414.0675362495683,132578000
2022-02-24,409.8948974609375,410.3351511725553,392.9938162385406,393.3574621827726,213942900
2022-02-25,418.9387512207031,419.02488018337664,409.4737360605184,411.1485340379855,121804500
2022-02-28,417.8669128417969,419.3694529933524,412.1917469006284,413.46458059702735,145615000
2022-03-01,411.502685546875,418.3837154508938,408.75599215155813,416.34524224955896,137785900
2022-03-02,419.07275390625,420.82410124644116,413.02433355988876,413.78994381880267,117726500
2022-03-03,416.9864501953125,422.15439293275494,415.1585241377455,421.5419105106347,105501700
2022-03-04,413.59857177734375,414.74698720991927,409.4929157809473,413.1966073919381,113978200
2022-03-07,401.4060363769531,413.7229756001678,401.339037442631,413.0052049768461,137896600
2022-03-08,398.3626403808594,408.8516521156259,397.28119478623967,401.5878179254922,164772700
2022-03-09,409.0430908203125,411.05285423240764,404.65033849159306,406.87064910316786,116990800
2022-03-10,407.196044921875,408.1052034644744,402.3726184555948,404.36322267635194,93972700
2022-03-11,402.0185546875,410.34467653295275,401.5017516523792,409.7226144902831,95636300
2022-03-14,399.0804443359375,406.3059898590763,397.9224493058769,402.8032951138074,95729200
2022-03-15,407.8564453125,408.49763741787274,400.439481773117,401.73144560536934,106219100
2022-03-16,416.9002990722656,416.95771838359593,406.54525490534803,411.41655039709866,144954800
2022-03-17,422.1160888671875,422.1160888671875,414.57470816536596,414.9575132900649,102676900
2022-03-18,426.73944091796875,427.0658375946796,419.73144850711753,420.48024777648766,106345500
2022-03-21,426.6146240234375,428.6018027358144,423.0530011768135,426.5666064216803,88349800
2022-03-22,431.6066589355469,432.55705013846034,428.025846211253,428.025846211253,74650400
2022-03-23,426.04827880859375,430.55068422258705,425.9618822653039,429.03389607889636,79426100
2022-03-24,432.4706726074219,432.48028198868747,426.96988777076336,428.1026814781251,64736900
2022-03-25,434.58270263671875,434.8611110322216,430.49309043583133,433.1139027936655,77101300
2022-03-28,437.673828125,437.673828125,432.05781938355136,433.97782036887463,68529800
2022-03-29,443.0882568359375,443.5874758885129,438.89305898073854,441.61945711757664,86581500
2022-03-30,440.35223388671875,442.7522350975753,438.2114222597544,441.926619446658,79666900
2022-03-31,433.5746765136719,440.40987596365085,433.1138656878591,439.57468014559055,121699900
2022-04-01,434.80352783203125,435.32190711375915,431.1747263754551,435.1779128688347,89048800
2022-04-04,438.52825927734375,438.63387457698553,434.16987767775674,435.0050735063804,59601000
2022-04-05,432.9890441894531,439.5170361699117,431.82745173434006,437.01144881257386,74214500
2022-04-06,428.6595153808594,430.9731206556151,425.7315248733359,429.0147402603267,106898000
2022-04-07,430.8194885253906,432.66270269556367,425.78909440832166,427.7666934374089,78097200
2022-04-08,429.66754150390625,432.60514144691695,428.1027355982905,430.0515359434499,79272700
2022-04-11,422.323486328125,427.2002765950259,421.814687170573,426.34586197932674,89770500
2022-04-12,420.7586669921875,427.9202631938268,419.18425196133813,425.357048726688,84363600
2022-04-13,425.577880859375,426.34586965168734,420.3266761930572,420.5090786581879,74070400
2022-04-14,420.2786865234375,426.9410932792198,420.1730712191211,425.8082702634076,97869500
2022-04-18,420.45147705078125,422.160277000134,418.1858603298236,419.3378728044657,66002500
2022-04-19,427.2386474609375,427.9682279476347,420.1730282697468,420.3458213352626,77821000
2022-04-20,426.921875,429.66749205570903,425.7410929667158,429.0434975011507,65224400
2022-04-21,420.5378723144531,432.00989152571304,419.61627991567536,430.59868943216543,85417300
2022-04-22,408.9986877441406,420.55707455027704,408.42268149107883,419.4338901888569,132471800
2022-04-25,411.3698425292969,411.5426355959817,402.0866243771724,406.72344341145725,119647700
2022-04-26,399.4562683105469,408.9986769238601,399.4274694635004,408.7970556976407,103996300
2022-04-27,400.57940673828125,406.00343311792057,398.4098254833164,400.55060789453495,122030000
2022-04-28,410.6978454589844,412.4546629252452,400.89624774811995,405.3986528084858,105449100
2022-04-29,395.52020263671875,408.8354047709913,394.7617940450386,406.6466048214793,145491100
2022-05-02,397.9010314941406,399.2834346055142,388.81940535752744,395.58742669381263,158312500
2022-05-03,399.7250671386719,402.1730570272212,396.82584648510385,398.40987096264143,100028200
2022-05-04,411.8979187011719,412.4739250095025,397.161901356127,400.3970991902319,144247900
2022-05-05,397.25787353515625,408.0002833390586,393.0626753092673,407.5682713202944,172929100
2022-05-06,394.8866271972656,398.20822093478495,389.50103811323004,394.6562364376596,151770800
2022-05-09,382.2434387207031,390.15383401917825,380.64022488289663,388.89623561993693,155586100
2022-05-10,383.12664794921875,389.8370429785807,379.0274558055925,388.31064549235606,132497200
2022-05-11,377.040283203125,387.8786995472193,376.2818744303427,382.1474940705117,142361000
2022-05-12,376.6466979980469,379.9682924539287,369.74429012877295,373.795494543723,125090800
2022-05-13,385.65142822265625,387.0530208447135,379.78580953492104,380.84181601601574,104174400
2022-05-16,384.086669921875,387.81147726112545,381.6962775951161,383.98108390920663,78622400
2022-05-17,391.98748779296875,392.2274879648693,386.4770639242431,390.26907835903,83029700
2022-05-18,376.1858215332031,387.64823105557144,374.9282230893509,387.3602425939615,117674500
2022-05-19,373.8818054199219,378.3746302525906,371.6257982715429,373.07540847479976,98510700
2022-05-20,374.0450744628906,381.1490737271874,365.3186716847054,377.52027228183414,131432200
2022-05-23,381.04345703125,381.82105518571956,374.76504480544605,377.1170287342747,76414900
2022-05-24,378.1346435546875,379.3442243669144,371.4818172514222,376.85782637352946,91448800
2022-05-25,381.4754333496094,383.47225100185494,376.21464881692896,376.6178326622619,91472900
2022-05-26,389.09783935546875,390.75865093400427,382.5122493271417,382.72345063021044,82168300
2022-05-27,398.6498718261719,398.76506721451074,391.3922693918788,391.5938613214718,84768700
2022-05-31,396.4130554199219,399.80185649165315,393.6290594361109,397.0082511264801,95937000
2022-06-01,393.2066650390625,399.59066353986975,390.6530597793606,398.56348510394616,86585800
2022-06-02,400.6947021484375,400.7426904641895,390.75868914540524,393.0434954756037,79609600
2022-06-03,394.11865234375,397.4786544251359,393.1298529031036,395.9042393873492,71874300
2022-06-06,395.3186950683594,399.94587616047437,394.1282742826488,398.189087776276,57508900
2022-06-07,399.1106262207031,399.5714370395956,391.3058169260105,391.7762371255754,59272400
2022-06-08,394.77142333984375,399.1874316844432,393.9650264016477,397.3730166008336,64350000
2022-06-09,385.38262939453125,395.2706235013598,385.38262939453125,392.9666280033203,86289800
2022-06-10,374.2082214355469,379.9490355592954,374.1602331243973,379.0850408803496,132893900
2022-06-13,360.000244140625,366.53784623046715,358.36823131509624,364.6562531575561,170004900
2022-06-14,358.9154052734375,362.82261459035516,355.76660460330424,361.77621749385116,104011800
2022-06-15,364.0321960449219,368.5441807514214,357.23537619713073,362.26576936924914,125666800
2022-06-16,351.98419189453125,356.10260241148677,349.51698347713915,355.6898092108188,134473300
2022-06-17,352.7430114746094,356.1368297100456,349.1853340548797,352.40558336804133,111113900
2022-06-21,361.6228332519531,363.03048045433957,358.4797027833649,358.5568510654798,76811900
2022-06-22,360.9671936035156,365.14193929698536,356.9081114778722,357.3323387281696,90059400
2022-06-23,364.505615234375,365.2479982449147,359.52098894863406,363.13654220990463,79292100
2022-06-24,376.09466552734375,376.10431641840285,367.69694855696343,367.7258718066924,98050300
2022-06-27,374.65814208984375,377.3288205613739,373.54937814653096,377.02993713552746,66009600
2022-06-28,367.00274658203125,379.0642414391702,366.88705358770477,376.2392962750587,86548900
2022-06-29,366.7038879394531,368.56468571175714,364.8527410584764,367.5619934109985,65676000
2022-06-30,363.7246398925781,367.0123863578746,359.2027858194282,362.75084151407594,112508300
2022-07-01,367.57159423828125,368.0151232861389,360.3983342745425,363.05939086789806,74839700
2022-07-05,368.2658386230469,368.2851404076043,359.5306630196337,362.4038336907434,81438000
2022-07-06,369.50958251953125,372.0356446250894,365.99044952308304,368.41044008819324,70426200
2022-07-07,375.04376220703125,375.853642653088,369.52883680664047,371.3125157356289,64525900
2022-07-08,374.7351989746094,376.6345706110005,371.83310576065287,373.38536901796783,72397800
2022-07-11,370.4544372558594,372.99977158060767,369.75059892621783,372.01635163614003,58366900
2022-07-12,367.1763000488281,372.31522298885375,365.40227208025624,369.8952032127752,62219200
2022-07-13,365.2480163574219,368.22725828508226,361.2275374086458,361.651764699548,84224600
2022-07-14,364.3609619140625,365.4600746934587,357.7372737211417,360.2151102755867,89704800
2022-07-15,371.3221130371094,371.43780602364194,366.89667976156716,368.8345961328782,79060400
2022-07-18,368.25616455078125,375.14016268391526,367.0124059860265,374.4556261693067,63203600
2022-07-19,378.2061767578125,378.7846712151952,371.5728658399682,372.2381006289904,78506000
2022-07-20,380.6164855957031,382.0530853318939,377.01058347855724,378.39895818724943,71843800
2022-07-21,384.4924621582031,384.54065777289907,377.589161227593,380.02845368494036,64903900
2022-07-22,380.925048828125,385.8325562859645,378.66894711071706,384.6177503910204,72197300
2022-07-25,381.3878173828125,382.25554421114276,379.1124140795924,381.56135686378946,53631500
2022-07-26,376.8755798339844,379.9319105217955,375.9692789517043,379.71979692331627,52946400
2022-07-27,386.6617431640625,388.4357711320092,379.9223317559351,380.2212151436982,82342100
2022-07-28,391.5113830566406,392.2151919018392,383.87532189725613,387.48125356137086,73966600
2022-07-29,397.2191467285156,398.2218684368009,392.1862952516389,392.96725242706384,87003700
2022-08-01,396.0429382324219,398.58830227144136,393.7579129021605,394.48102367368386,69997500
2022-08-02,393.4300231933594,398.1929141572516,392.23448971889854,394.4520171809042,63435400
2022-08-03,399.5909729003906,400.7768555826929,395.30050443651714,395.58973693867654,67820600
2022-08-04,399.321044921875,400.20804428224267,397.65305889587216,399.51385679769567,45656600
2022-08-05,398.64605712890625,399.3016703493972,394.91481111342705,394.9726576079736,56814900
2022-08-08,398.1832275390625,402.64723473379775,397.0648130179897,400.36221009075985,53886100
2022-08-09,396.6020812988281,397.9518819185263,395.5125899125353,397.4408849188032,44931800
2022-08-10,404.9323425292969,405.07698820856416,401.7795904586766,403.76573216776944,68665700
2022-08-11,404.9323425292969,409.7145358269601,404.18030857559614,407.82478533944567,59489700
2022-08-12,411.78741455078125,411.8934566554667,405.9350320019069,406.89917952863624,61694500
2022-08-15,413.48431396484375,414.014612783975,409.4831074222481,409.54095392274263,54048300
2022-08-16,414.2942199707031,416.2514383484514,411.5753167789201,412.394848092912,59289000
2022-08-17,411.3535461425781,414.10137254356385,409.3192089362246,410.64008637139415,63563400
2022-08-18,412.5491027832031,413.24326076173986,410.24477605180766,411.55600257586286,49023200
2022-08-19,407.0052490234375,410.0133845840532,406.11822035696105,409.7434244548556,68016900
2022-08-22,398.5303955078125,402.27129270797434,397.6144435663225,402.0977237872275,77695600
2022-08-23,397.5662536621094,400.5261937434453,397.0070315981929,398.09652305261255,49105200
2022-08-24,398.83892822265625,400.22727361905436,396.64067299514124,397.3348309816162,49177800
2022-08-25,404.46954345703125,404.5177390645968,399.24385084990735,400.3526146349462,50942300
2022-08-26,390.77862548828125,404.9033806454798,390.7207789914735,404.35383892580626,103087000
2022-08-29,388.1947021484375,391.2896073012856,386.81597832230113,387.78012579626153,65370800
2022-08-30,383.9332275390625,389.6120713218712,381.8024694707341,389.3710344093265,85652400
2022-08-31,381.01177978515625,386.8545109407991,380.8768144432135,385.5914801432771,76029700
2022-09-01,382.2074279785156,382.55450701254557,376.0561612055159,378.80398791872585,78740100
2022-09-02,378.17718505859375,387.1630463230009,376.3356599046783,385.9289387682264,99632100
2022-09-06,376.75030517578125,379.98982681297895,374.4942034448511,379.0353301562061,76637400
2022-09-07,383.5185852050781,384.2995423136426,376.2103602189301,376.43209530935815,70964200
2022-09-08,386.025390625,386.4881626058231,379.98981770522096,381.21430389252606,80821700
2022-09-09,392.02239990234375,392.8997777040775,388.03081492017793,388.3007750573692,76706900
2022-09-12,396.2357177734375,396.96847932319235,393.815698019814,394.12423229586324,69256300
2022-09-13,379.00634765625,388.6478216265263,377.86866078938385,387.42333560129737,122947100
2022-09-14,380.4526672363281,381.99530935559164,377.0974228336888,380.32732333451685,85023700
2022-09-15,376.13323974609375,381.76385794092965,374.84128555218655,378.87141527364383,87633800
